"EID","TARGET"
"224514","0"
"224835","0"
"224887","1"
"224927","0"
"224959","0"
"224974","0"
"225029","1"
"225121","0"
"225153","0"
"225182","0"
"225211","0"
"225306","0"
"225547","1"
"225705","0"
"225806","0"
"225818","0"
"225914","1"
"226010","0"
"226150","0"
"226500","0"
"226588","1"
"226611","0"
"226910","0"
"226967","0"
"227028","0"
"227337","0"
"227435","0"
"227443","0"
"227500","0"
"227598","0"
"227607","0"
"227670","0"
"227671","0"
"227889","0"
"228262","0"
"228296","0"
"228462","0"
"228539","0"
"228542","0"
"228624","1"
"228816","0"
"229007","0"
"229081","0"
"229385","0"
"229554","0"
"229612","0"
"229641","0"
"229701","0"
"229853","1"
"230103","0"
"230171","0"
"230369","0"
"230728","0"
"230899","0"
"230965","0"
"231006","0"
"231027","1"
"231140","0"
"231178","0"
"231302","0"
"231416","0"
"231421","1"
"231429","1"
"231558","0"
"231832","0"
"231966","0"
"232009","1"
"232176","0"
"232292","0"
"232324","0"
"232362","0"
"232472","0"
"232632","0"
"232981","0"
"233106","1"
"233294","0"
"233312","0"
"233318","0"
"233471","0"
"233501","0"
"233647","0"
"233714","0"
"233887","0"
"233998","0"
"234021","0"
"234181","0"
"234335","1"
"234505","1"
"234507","0"
"234568","1"
"234587","0"
"234609","0"
"234788","1"
"235144","0"
"235199","0"
"235283","0"
"235652","1"
"235918","1"
"236002","0"
"236015","0"
"236125","0"
"236334","1"
"236421","0"
"236435","0"
"236440","0"
"236557","0"
"236702","0"
"237099","0"
"237159","0"
"237272","0"
"237397","0"
"237411","0"
"237489","0"
"237549","0"
"237574","1"
"237609","0"
"237671","1"
"237716","0"
"237724","1"
"237776","0"
"237804","1"
"237829","0"
"238119","0"
"238173","0"
"238283","0"
"238372","0"
"238395","0"
"238622","1"
"238632","0"
"238640","0"
"238680","0"
"238735","1"
"239144","0"
"239165","0"
"239203","0"
"239223","0"
"239371","0"
"239396","1"
"239600","0"
"239642","0"
"239721","0"
"239816","0"
"239929","1"
"240022","1"
"240025","0"
"240091","0"
"240318","0"
"240389","1"
"240518","0"
"240790","0"
"240951","0"
"241206","0"
"241742","0"
"241798","0"
"241828","1"
"241889","0"
"241959","0"
"242227","1"
"242262","0"
"242314","0"
"242658","1"
"242737","0"
"242799","0"
"242820","0"
"242892","0"
"243201","0"
"243216","0"
"243382","1"
"243585","0"
"243616","0"
"243713","0"
"243721","1"
"243925","0"
"244058","0"
"244117","1"
"244353","0"
"244547","0"
"244685","0"
"244716","0"
"244721","0"
"244750","0"
"244841","0"
"245077","0"
"245162","0"
"245243","0"
"245304","0"
"245396","1"
"245399","0"
"245445","1"
"245561","0"
"245680","0"
"245787","0"
"245903","0"
"246043","0"
"246064","0"
"246383","1"
"246592","0"
"246655","0"
"246701","0"
"246741","1"
"247077","0"
"247212","1"
"247297","0"
"247622","0"
"247718","0"
"247737","0"
"247895","1"
"247898","0"
"247978","0"
"248089","0"
"248142","1"
"248187","0"
"248285","0"
"248342","0"
"248380","0"
"248452","0"
"248507","0"
"248617","0"
"248746","0"
"248811","0"
"248880","0"
"249006","0"
"249043","0"
"249179","0"
"249398","0"
"249418","0"
"249615","0"
"249677","0"
"249717","0"
"249774","0"
"249820","0"
"249872","0"
"250348","0"
"250350","0"
"250654","0"
"250710","1"
"250790","1"
"250792","0"
"250908","0"
"250939","0"
"251001","0"
"251238","0"
"251313","0"
"251396","0"
"251550","0"
"251595","0"
"251923","0"
"252076","0"
"252176","0"
"252258","1"
"252387","0"
"252416","0"
"252499","0"
"252548","0"
"252605","0"
"252630","1"
"252942","0"
"252987","0"
"253241","0"
"253291","0"
"253322","1"
"253426","0"
"253450","0"
"253460","0"
"253664","0"
"253717","0"
"253782","1"
"253837","0"
"253955","1"
"254046","0"
"254060","0"
"254065","1"
"254300","0"
"254336","0"
"254378","1"
"254506","0"
"254510","0"
"254553","0"
"254693","0"
"254844","0"
"254931","0"
"254983","0"
"255031","0"
"255066","0"
"255097","0"
"255155","0"
"255289","0"
"255324","0"
"255472","0"
"255485","0"
"255547","0"
"255578","1"
"255641","0"
"255647","0"
"255700","0"
"255702","0"
"255733","0"
"255846","0"
"255903","0"
"255929","0"
"255946","1"
"256275","1"
"256300","0"
"256355","0"
"256356","0"
"256459","0"
"256486","0"
"256603","0"
"256636","1"
"257049","0"
"257283","0"
"257444","1"
"257508","1"
"257612","0"
"257792","0"
"257852","0"
"257880","0"
"257933","0"
"257939","0"
"258277","0"
"258307","1"
"258444","0"
"258552","0"
"258612","0"
"258628","0"
"258676","0"
"258774","0"
"258821","0"
"258882","0"
"258927","0"
"259012","0"
"259020","0"
"259089","0"
"259115","0"
"259530","0"
"259678","0"
"259775","0"
"259899","0"
"259967","1"
"260082","0"
"260214","1"
"260339","0"
"260469","0"
"260631","0"
"260831","0"
"260926","0"
"260982","0"
"261035","0"
"261076","0"
"261119","0"
"261178","0"
"261194","1"
"261341","0"
"261443","1"
"261451","0"
"261508","1"
"261561","0"
"261612","1"
"261629","1"
"261694","0"
"261713","0"
"261746","0"
"261748","1"
"261997","1"
"262120","0"
"262295","0"
"262324","0"
"262502","0"
"262540","0"
"262555","0"
"263117","1"
"263322","0"
"263383","0"
"263419","0"
"263571","0"
"263788","1"
"263803","1"
"263804","0"
"263920","0"
"264035","0"
"264144","0"
"264178","1"
"264320","0"
"264347","0"
"264468","0"
"264470","1"
"264515","0"
"264722","0"
"264756","0"
"264764","0"
"264936","0"
"265050","0"
"265061","0"
"265283","0"
"265325","0"
"265388","0"
"265442","1"
"265534","0"
"265698","1"
"265763","0"
"265839","0"
"265972","0"
"266002","0"
"266005","0"
"266804","0"
"267026","1"
"267113","0"
"267198","0"
"267342","0"
"267382","1"
"267757","0"
"267916","1"
"268218","0"
"269060","0"
"269243","0"
"269272","0"
"269279","1"
"269337","0"
"269617","0"
"269634","0"
"269637","1"
"269645","0"
"269715","0"
"269825","0"
"269835","0"
"270057","0"
"270168","0"
"270530","0"
"270788","0"
"270832","1"
"271003","0"
"271194","1"
"271255","0"
"271453","0"
"271502","0"
"271534","0"
"271545","0"
"271798","0"
"271950","0"
"272015","1"
"272248","0"
"272905","0"
"272983","0"
"273084","0"
"273092","0"
"273161","0"
"273174","0"
"273175","0"
"273237","0"
"273343","0"
"273422","0"
"273462","1"
"273470","1"
"273709","0"
"273851","0"
"273901","0"
"273960","1"
"274052","1"
"274346","0"
"275037","0"
"275243","0"
"275264","0"
"275284","0"
"275285","0"
"275515","0"
"275533","0"
"275554","0"
"275572","0"
"275783","0"
"275884","0"
"275917","0"
"275970","0"
"276198","0"
"276296","0"
"276594","0"
"276814","0"
"277205","1"
"277255","0"
"277262","0"
"277319","0"
"277463","0"
"277637","0"
"277892","0"
"277940","0"
"278023","0"
"278138","0"
"278141","0"
"278275","0"
"278480","0"
"278621","0"
"278633","1"
"278680","1"
"278776","0"
"278833","0"
"278840","0"
"278870","0"
"278878","0"
"278881","1"
"278933","0"
"279037","0"
"279172","1"
"279194","0"
"279551","0"
"279600","0"
"279864","0"
"279892","0"
"280150","0"
"280321","0"
"280770","0"
"280823","0"
"280867","1"
"280987","1"
"281028","0"
"281050","0"
"281206","1"
"281392","0"
"281555","0"
"281585","1"
"281806","0"
"281843","0"
"282134","0"
"282189","0"
"282208","0"
"282383","0"
"282430","0"
"282568","0"
"282575","0"
"282714","0"
"283010","0"
"283283","0"
"283364","0"
"283387","0"
"283389","0"
"283421","0"
"283675","1"
"283736","0"
"283782","0"
"283801","0"
"283852","0"
"284063","0"
"284129","0"
"284164","0"
"284174","0"
"284257","1"
"284334","0"
"284339","0"
"284570","0"
"284601","0"
"284718","0"
"284734","0"
"284774","1"
"284873","0"
"285073","1"
"285206","0"
"285214","0"
"285231","0"
"285364","0"
"285677","0"
"285700","1"
"285779","0"
"285926","1"
"286032","1"
"286055","0"
"286178","1"
"286249","1"
"286534","0"
"286817","0"
"287007","0"
"287157","0"
"287295","0"
"287409","1"
"287479","0"
"287516","0"
"287564","0"
"287682","0"
"287789","1"
"287830","1"
"287858","0"
"288115","1"
"288246","0"
"288356","1"
"288418","0"
"288449","0"
"288462","0"
"288606","0"
"288751","0"
"289004","0"
"289025","0"
"289044","0"
"289325","0"
"289401","0"
"289462","0"
"289548","0"
"289730","0"
"289934","0"
"289996","0"
"290149","0"
"290162","0"
"290308","0"
"290638","0"
"290840","0"
"291004","0"
"291174","0"
"291207","0"
"291217","0"
"291297","0"
"291371","0"
"291596","0"
"291675","0"
"291854","1"
"291915","1"
"292113","0"
"292150","1"
"292183","1"
"292396","0"
"292502","0"
"292526","0"
"292627","0"
"292644","0"
"292692","0"
"292743","0"
"292758","0"
"292774","0"
"292837","0"
"292847","0"
"292945","0"
"293203","0"
"293261","0"
"293287","1"
"293329","0"
"293548","0"
"293760","0"
"294164","0"
"294169","0"
"294181","0"
"294360","0"
"294450","0"
"294527","0"
"294544","0"
"294653","0"
"294676","0"
"294749","0"
"295149","0"
"295163","0"
"295217","1"
"295234","0"
"295292","0"
"295352","1"
"295576","0"
"295694","0"
"295770","0"
"295926","0"
"295993","0"
"296583","0"
"296647","1"
"296726","0"
"296769","0"
"296857","1"
"297074","0"
"297569","0"
"297600","0"
"297761","0"
"297894","0"
"298305","0"
"298572","1"
"298732","0"
"298955","0"
"299111","0"
"299168","0"
"299183","1"
"299563","0"
"299751","0"
"299756","0"
"299772","0"
"299814","0"
"300037","0"
"300057","0"
"300069","1"
"300107","0"
"300120","1"
"300303","0"
"300324","0"
"300390","0"
"300424","0"
"300720","0"
"300726","1"
"300808","0"
"300873","0"
"300926","1"
"301129","0"
"301349","0"
"301504","0"
"301537","0"
"301566","1"
"301618","0"
"301703","0"
"301933","0"
"301939","0"
"302086","0"
"302245","0"
"302358","0"
"302367","0"
"302386","1"
"302513","0"
"302622","0"
"302974","1"
"303167","0"
"303221","0"
"303275","0"
"303278","0"
"303322","0"
"303456","0"
"303616","0"
"303641","1"
"303805","0"
"304013","0"
"304518","0"
"304547","0"
"304551","0"
"304741","0"
"304805","0"
"304961","0"
"305014","1"
"305171","0"
"305289","1"
"305293","1"
"305318","0"
"305414","1"
"305509","0"
"305514","1"
"305526","0"
"305660","0"
"305876","0"
"305917","0"
"305997","0"
"306011","0"
"306082","0"
"306106","1"
"306326","0"
"306356","1"
"306382","0"
"306650","1"
"306904","1"
"306951","1"
"307249","1"
"307307","0"
"307341","0"
"307432","0"
"307629","0"
"307837","1"
"307912","0"
"307947","0"
"308171","0"
"308203","0"
"308256","0"
"308333","0"
"308405","0"
"308436","0"
"308519","0"
"308598","0"
"308605","0"
"308661","0"
"309002","0"
"309067","0"
"309072","1"
"309166","0"
"309430","0"
"309472","0"
"309481","0"
"309562","1"
"309646","1"
"309653","0"
"309675","0"
"309749","0"
"309809","0"
"309980","0"
"310005","0"
"310099","0"
"310147","0"
"310267","0"
"310300","0"
"310383","0"
"310440","1"
"310453","0"
"310484","0"
"310496","1"
"310499","0"
"310592","0"
"310656","0"
"310661","0"
"310759","0"
"310875","1"
"310895","0"
"310938","0"
"311004","0"
"311007","0"
"311055","0"
"311274","1"
"311344","0"
"311431","0"
"311515","0"
"311527","1"
"311739","1"
"311799","1"
"311842","0"
"311857","0"
"311941","0"
"311997","0"
"312028","0"
"312103","0"
"312172","0"
"312259","0"
"312391","0"
"312437","0"
"312794","0"
"312964","0"
"313071","1"
"313158","0"
"313560","0"
"313571","0"
"313623","0"
"313627","0"
"313941","0"
"313942","0"
"314109","0"
"314342","1"
"314359","0"
"314361","1"
"314372","0"
"314449","1"
"314473","0"
"314482","1"
"314704","0"
"314717","0"
"315054","0"
"315279","0"
"315352","0"
"315426","1"
"315482","0"
"315502","0"
"315514","0"
"315637","0"
"315712","0"
"315720","0"
"315747","0"
"315795","0"
"315802","0"
"315821","0"
"316007","0"
"316061","0"
"316362","0"
"316373","0"
"316386","0"
"316391","0"
"316615","0"
"316640","0"
"316760","1"
"316960","0"
"316970","1"
"317057","0"
"317154","0"
"317170","0"
"317247","1"
"317322","1"
"317358","0"
"317427","0"
"317566","0"
"317867","0"
"317976","0"
"317995","0"
"318013","0"
"318055","1"
"318074","1"
"318118","0"
"318562","0"
"318706","0"
"318764","0"
"318796","0"
"318848","1"
"318941","1"
"319139","0"
"319278","0"
"319472","1"
"319615","0"
"319923","0"
"319933","0"
"319982","0"
"320314","0"
"320783","0"
"320836","0"
"321002","0"
"321056","0"
"321083","0"
"321100","0"
"321156","0"
"321174","0"
"321220","0"
"321278","0"
"321391","0"
"321471","0"
"321485","1"
"321513","0"
"321898","0"
"322199","0"
"322222","0"
"322236","0"
"322264","0"
"322389","0"
"322690","0"
"322738","0"
"322790","0"
"322832","0"
"323325","1"
"323347","1"
"323348","0"
"323493","1"
"323990","0"
"324186","0"
"324203","0"
"324319","1"
"324456","0"
"324670","0"
"324686","1"
"324734","1"
"324762","1"
"324844","0"
"324888","1"
"325273","0"
"325276","0"
"325414","0"
"325437","0"
"325850","0"
"325949","0"
"326202","0"
"326426","0"
"326557","0"
"326586","1"
"326622","0"
"326711","1"
"326841","0"
"326899","0"
"326991","0"
"327316","0"
"327355","0"
"327409","0"
"327511","0"
"327641","0"
"327849","0"
"327904","0"
"328262","0"
"328296","0"
"328347","1"
"328640","0"
"328818","0"
"328891","0"
"328927","1"
"328981","0"
"329057","1"
"329067","0"
"329093","0"
"329121","0"
"329522","0"
"329625","0"
"329760","0"
"329831","1"
"330061","0"
"330074","0"
"330097","1"
"330183","0"
"330330","1"
"330344","0"
"330392","0"
"330501","0"
"330507","0"
"330570","1"
"330784","0"
"330965","0"
"331059","0"
"331146","0"
"331362","0"
"331440","0"
"331563","0"
"331682","1"
"331703","0"
"331922","0"
"331939","0"
"332056","0"
"332124","1"
"332131","0"
"332145","1"
"332234","0"
"332348","0"
"332370","0"
"332385","1"
"332465","1"
"332488","0"
"332659","0"
"332942","1"
"332961","1"
"333169","0"
"333189","0"
"333331","1"
"333430","0"
"333450","0"
"333462","0"
"333515","0"
"333611","1"
"333826","0"
"333913","0"
"334052","0"
"334411","0"
"334489","1"
"334498","0"
"334608","0"
"334808","0"
"335139","1"
"335154","0"
"335160","1"
"335302","0"
"335507","0"
"335572","0"
"335812","0"
"336053","0"
"336063","0"
"336093","0"
"336161","0"
"336339","0"
"336383","0"
"336442","0"
"336498","0"
"336611","1"
"336784","0"
"337016","0"
"337365","0"
"337454","0"
"337769","0"
"337851","1"
"337889","0"
"338005","0"
"338162","0"
"338242","0"
"338280","0"
"338391","0"
"338447","0"
"338563","0"
"338658","0"
"338694","0"
"338805","0"
"338904","0"
"339108","0"
"339113","0"
"339150","0"
"339318","1"
"339409","0"
"339425","0"
"339452","0"
"339460","0"
"339511","0"
"339539","0"
"339549","0"
"339757","0"
"339767","0"
"339958","0"
"340088","0"
"340375","0"
"340459","1"
"340597","1"
"341182","0"
"341239","0"
"341368","0"
"341440","0"
"341476","0"
"341826","0"
"342056","0"
"342272","0"
"342328","1"
"342437","0"
"342596","0"
"342626","0"
"342924","0"
"342974","0"
"342976","0"
"342982","0"
"343111","0"
"343113","0"
"343212","0"
"343326","0"
"343334","0"
"343375","0"
"343493","1"
"343684","0"
"343695","0"
"343925","0"
"343971","0"
"344065","0"
"344099","0"
"344271","0"
"344328","0"
"344404","0"
"344636","0"
"344693","0"
"344794","1"
"344806","0"
"344913","0"
"344959","1"
"345060","0"
"345313","1"
"345323","0"
"345416","0"
"345450","0"
"345658","0"
"346002","0"
"346079","0"
"346121","0"
"346150","1"
"346193","0"
"346580","0"
"346593","0"
"346778","0"
"347066","0"
"347079","0"
"347143","0"
"347317","0"
"347408","1"
"347519","0"
"347734","0"
"348016","0"
"348131","1"
"348141","0"
"348161","0"
"348304","0"
"348806","1"
"348859","0"
"348862","1"
"348923","0"
"348988","0"
"349040","0"
"349072","0"
"349099","1"
"349266","0"
"349276","0"
"349296","0"
"349305","0"
"349384","1"
"349537","0"
"349622","1"
"349763","0"
"349772","0"
"350018","0"
"350087","0"
"350355","0"
"350408","0"
"350475","0"
"350505","0"
"350529","0"
"350554","0"
"350714","0"
"350760","1"
"350778","0"
"350937","0"
"351214","0"
"351281","0"
"351591","0"
"351651","0"
"351670","0"
"351970","0"
"351977","0"
"351978","0"
"352211","0"
"352246","1"
"352290","0"
"352307","1"
"352313","0"
"352359","0"
"352360","0"
"352560","0"
"352594","0"
"352603","0"
"352642","1"
"352781","1"
"352783","0"
"352995","0"
"353049","0"
"353132","0"
"353198","0"
"353518","1"
"353599","0"
"353602","0"
"353658","0"
"353676","0"
"353741","0"
"353848","0"
"353891","0"
"353978","0"
"354040","0"
"354070","0"
"354093","0"
"354178","1"
"354248","0"
"354331","0"
"354486","1"
"354487","0"
"354516","0"
"354774","0"
"354844","1"
"354856","0"
"355008","0"
"355017","0"
"355095","0"
"355241","0"
"355505","0"
"355621","0"
"355661","0"
"355687","0"
"355711","0"
"355733","0"
"355784","0"
"356142","0"
"356171","0"
"356490","0"
"356510","1"
"356541","0"
"356720","0"
"356763","0"
"357067","0"
"357144","0"
"357174","1"
"357254","0"
"357321","0"
"357325","0"
"357530","0"
"357606","1"
"357655","0"
"358057","0"
"358161","0"
"358221","0"
"358447","0"
"358473","0"
"358576","0"
"358610","0"
"358611","0"
"358616","1"
"358662","0"
"358833","0"
"359172","0"
"359183","1"
"359239","0"
"359352","1"
"359427","0"
"359437","0"
"359536","0"
"359607","1"
"359647","0"
"359687","0"
"359818","0"
"359989","0"
"360203","1"
"360281","0"
"360442","1"
"360562","1"
"360608","0"
"360741","1"
"360840","1"
"361012","1"
"361144","1"
"361207","0"
"361448","0"
"361529","1"
"361935","0"
"361938","1"
"361987","0"
"362377","0"
"362536","0"
"362795","0"
"362915","1"
"362951","0"
"362981","1"
"363017","1"
"363154","1"
"363455","0"
"363519","0"
"363606","0"
"363877","1"
"363948","1"
"364027","0"
"364091","0"
"364194","0"
"364239","0"
"364480","1"
"364637","0"
"364811","0"
"364998","1"
"365052","0"
"365073","1"
"365117","0"
"365146","0"
"365299","1"
"365315","0"
"365637","0"
"365834","0"
"366063","0"
"366134","1"
"366177","0"
"366192","1"
"366263","0"
"366534","0"
"366540","1"
"366618","0"
"366730","0"
"366902","0"
"366963","0"
"366965","0"
"366987","0"
"367135","0"
"367174","0"
"367187","0"
"367237","1"
"367308","1"
"367322","0"
"367368","0"
"367754","0"
"367914","1"
"368069","0"
"368290","1"
"368395","0"
"368810","0"
"368949","1"
"368958","0"
"369305","0"
"369578","0"
"369927","1"
"370203","1"
"370290","0"
"370461","1"
"370697","0"
"370757","0"
"370801","0"
"370817","0"
"370895","0"
"370934","0"
"371001","0"
"371129","0"
"371474","0"
"371667","0"
"371815","0"
"371832","1"
"371954","1"
"372046","0"
"372225","0"
"372294","0"
"372374","1"
"372534","0"
"372552","0"
"372591","0"
"372711","0"
"372785","0"
"372842","0"
"373044","0"
"373058","0"
"373172","0"
"373227","0"
"373297","0"
"373345","0"
"373515","0"
"373620","0"
"373657","0"
"373709","0"
"373831","0"
"373925","0"
"373959","0"
"373980","1"
"374170","1"
"374218","1"
"374348","0"
"374953","1"
"374984","0"
"374998","1"
"375026","1"
"375359","0"
"375398","0"
"375439","0"
"375754","0"
"375829","0"
"375855","0"
"375863","0"
"375872","0"
"375925","0"
"376017","0"
"376178","0"
"376281","0"
"376319","0"
"376328","0"
"376358","0"
"376396","0"
"376439","0"
"376458","0"
"376492","1"
"376662","1"
"376671","0"
"376687","0"
"376693","0"
"376724","1"
"376800","0"
"376877","0"
"376912","0"
"376981","0"
"377000","1"
"377145","0"
"377252","0"
"377467","0"
"377543","1"
"377664","0"
"378001","0"
"378096","0"
"378138","1"
"378212","1"
"378293","0"
"378348","0"
"378430","1"
"378505","0"
"378635","0"
"378794","0"
"379002","0"
"379408","0"
"379579","0"
"379770","0"
"379947","0"
"380046","0"
"380295","1"
"380521","0"
"380537","0"
"380631","1"
"380667","0"
"380705","0"
"380817","0"
"380868","1"
"380875","0"
"380900","0"
"381278","0"
"381314","0"
"381383","0"
"381385","0"
"381623","0"
"381643","0"
"381699","0"
"381746","0"
"381883","0"
"381966","0"
"382037","0"
"382077","0"
"382122","0"
"382201","0"
"382233","0"
"382323","1"
"382523","0"
"382567","0"
"382594","1"
"382701","0"
"382707","0"
"382729","1"
"382739","1"
"383158","0"
"383266","0"
"383310","0"
"383342","1"
"383467","0"
"383567","0"
"383626","1"
"383646","0"
"383712","0"
"384085","0"
"384190","0"
"384299","1"
"384603","0"
"384732","0"
"384840","1"
"384970","0"
"385100","0"
"385244","0"
"385267","0"
"385294","0"
"385366","1"
"385395","1"
"385691","0"
"385971","0"
"386322","0"
"386346","0"
"386612","0"
"386739","0"
"386866","1"
"386885","0"
"386909","0"
"387064","0"
"387274","0"
"387290","1"
"387298","0"
"387412","0"
"387424","0"
"387475","0"
"387490","0"
"387541","0"
"387649","0"
"387657","0"
"387697","0"
"387802","0"
"387856","1"
"387932","0"
"388173","0"
"388315","0"
"388778","0"
"388829","0"
"389041","1"
"389216","0"
"389621","1"
"389816","0"
"389830","0"
"389857","0"
"389860","0"
"389975","0"
"390106","0"
"390136","1"
"390354","0"
"390371","0"
"390397","1"
"390612","0"
"390645","0"
"390728","0"
"390764","0"
"391230","0"
"391267","1"
"391325","0"
"391524","0"
"391677","0"
"392029","0"
"392217","0"
"392233","0"
"392302","0"
"392477","0"
"392668","0"
"392678","0"
"392704","1"
"392833","0"
"392941","0"
"393053","0"
"393198","0"
"393255","0"
"393327","0"
"393385","1"
"393499","0"
"393564","1"
"393901","0"
"393911","0"
"393973","0"
"394092","0"
"394154","1"
"394335","0"
"394434","0"
"394632","0"
"394664","1"
"394749","0"
"395165","0"
"395174","0"
"395208","1"
"395286","1"
"395734","1"
"395884","0"
"395961","1"
"396209","0"
"396220","1"
"396332","0"
"396439","0"
"396491","0"
"396500","0"
"396507","0"
"396579","0"
"396755","0"
"396757","0"
"396761","1"
"396770","1"
"397069","0"
"397072","0"
"397148","1"
"397177","0"
"397228","0"
"397229","0"
"397286","1"
"397484","0"
"397632","0"
"397711","0"
"397782","1"
"397792","0"
"398014","0"
"398106","0"
"398142","0"
"398169","1"
"398178","0"
"398181","0"
"398193","1"
"398326","0"
"398350","1"
"398504","1"
"398839","0"
"398972","0"
"399076","1"
"399240","0"
"399432","1"
"399478","0"
"399524","0"
"399978","0"
"399989","0"
"400089","1"
"400225","0"
"400307","0"
"400381","0"
"400497","1"
"400550","0"
"400651","0"
"400775","1"
"400957","0"
"400964","0"
"400988","0"
"401012","0"
"401109","0"
"401291","0"
"401294","0"
"401321","0"
"401360","0"
"401539","1"
"401702","0"
"401933","1"
"402057","0"
"402334","0"
"402358","0"
"402391","1"
"402521","1"
"402843","0"
"402906","0"
"403077","1"
"403088","1"
"403164","0"
"403425","1"
"403441","1"
"403499","0"
"403501","0"
"403654","0"
"403936","0"
"404046","1"
"404132","0"
"404298","0"
"404301","0"
"404361","0"
"404492","0"
"404820","0"
"404947","1"
"405172","0"
"405269","0"
"405443","1"
"405445","0"
"405603","1"
"405659","0"
"405870","0"
"406046","0"
"406287","0"
"406411","0"
"406664","1"
"406964","0"
"407007","0"
"407103","0"
"407106","1"
"407226","1"
"407305","0"
"407308","0"
"407310","1"
"407374","0"
"407619","0"
"407696","0"
"407770","0"
"407789","0"
"407884","0"
"407901","0"
"408170","1"
"408209","0"
"408222","0"
"408303","0"
"408392","0"
"408680","1"
"408729","0"
"408789","0"
"408973","1"
"408982","0"
"408996","1"
"409049","0"
"409194","0"
"409306","1"
"409365","0"
"409643","0"
"409723","1"
"409829","0"
"409867","0"
"410000","0"
"410098","0"
"410217","0"
"410341","0"
"410342","0"
"410514","0"
"410548","0"
"410578","0"
"410648","0"
"410735","0"
"410767","0"
"410862","0"
"410900","0"
"411008","1"
"411310","0"
"411526","0"
"411529","0"
"411564","0"
"411656","1"
"412196","1"
"412284","0"
"412770","1"
"412910","0"
"412988","0"
"413039","0"
"413107","0"
"413155","1"
"413371","0"
"413374","0"
"413436","1"
"413473","0"
"413500","0"
"413543","0"
"413835","0"
"414063","0"
"414105","0"
"414111","0"
"414253","0"
"414546","0"
"414605","1"
"414643","0"
"414681","0"
"414821","1"
"414919","0"
"414970","0"
"414973","0"
"414994","0"
"415142","0"
"415234","0"
"415333","0"
"415432","0"
"415838","0"
"415892","0"
"415913","1"
"415977","0"
"416029","0"
"416093","0"
"416194","0"
"416410","0"
"416618","1"
"416802","0"
"416938","0"
"416946","0"
"417092","0"
"417357","1"
"417752","0"
"418149","0"
"418170","0"
"418176","0"
"418302","1"
"418469","1"
"418651","0"
"418705","0"
"418767","0"
"419416","1"
"419492","0"
"419517","0"
"419609","0"
"419638","0"
"419804","0"
"419882","0"
"420071","1"
"420123","0"
"420209","0"
"420244","0"
"420390","1"
"420460","0"
"420486","0"
"420802","0"
"420860","0"
"421011","1"
"421097","0"
"421376","0"
"421631","1"
"421665","0"
"421701","0"
"421810","0"
"422108","0"
"422125","0"
"422139","0"
"422211","0"
"422287","1"
"422291","0"
"422376","0"
"422410","0"
"422490","0"
"422757","1"
"422794","0"
"423021","0"
"423039","0"
"423156","1"
"423199","0"
"423222","0"
"423399","0"
"423412","0"
"423516","0"
"423533","0"
"423562","0"
"423831","0"
"423938","0"
"423994","0"
"424018","0"
"424107","0"
"424137","0"
"424692","1"
"424750","0"
"424844","0"
"424850","0"
"425002","1"
"425032","1"
"425142","0"
"425271","0"
"425766","0"
"425872","0"
"425948","0"
"425979","0"
"426025","0"
"426122","0"
"426165","1"
"426382","1"
"426518","0"
"426672","0"
"426894","0"
"426956","1"
"427018","0"
"427444","0"
"427652","0"
"427676","0"
"427736","0"
"427927","0"
"427929","0"
"428115","0"
"428274","0"
"428358","0"
"428488","0"
"428517","0"
"428623","0"
"428739","0"
"428741","0"
"428909","0"
"429069","0"
"429127","0"
"429174","1"
"429219","0"
"429439","0"
"429445","0"
"429578","0"
"429602","0"
"429685","0"
"429800","0"
"429902","0"
"429917","0"
"430053","1"
"430109","0"
"430408","0"
"430503","1"
"430689","1"
"430710","0"
"430721","0"
"430933","0"
"430980","0"
"431180","0"
"431217","0"
"431756","0"
"431875","1"
"431887","1"
"431910","0"
"432001","0"
"432064","0"
"432096","1"
"432221","1"
"432323","0"
"432536","1"
"432591","0"
"433198","0"
"433294","0"
"433421","1"
"433562","0"
"433632","0"
"433938","0"
"433958","0"
"433975","0"
"434008","0"
"434056","0"
"434140","0"
"434151","0"
"434397","1"
"434411","0"
"434486","0"
"434607","0"
"434638","0"
"434881","0"
"434883","1"
"434887","0"
"435083","1"
"435517","0"
"435824","1"
"435932","0"
"436001","0"
"436199","0"
"436234","0"
"436265","0"
"436375","0"
"436686","0"
"437079","0"
"437098","0"
"437213","0"
"437248","0"
"437289","0"
"437464","0"
"437529","0"
"437532","0"
"437795","1"
"437860","0"
"438068","1"
"438121","0"
"438131","0"
"438372","0"
"438415","0"
"438451","0"
"438501","1"
"438565","0"
"438569","0"
"438591","0"
"438857","0"
"438859","0"
"438912","0"
"438930","0"
"439109","0"
"439177","0"
"439248","0"
"439253","0"
"439272","0"
"439427","0"
"439470","0"
"439621","1"
"439679","0"
"439793","0"
"439806","1"
"440061","0"
"440153","1"
"440398","0"
"440511","0"
"440636","0"
"440696","1"
"440802","0"
"440941","0"
"440982","0"
"441030","0"
"441065","0"
"441171","1"
"441200","0"
"441394","1"
"441400","0"
"441510","0"
"441608","0"
"441646","1"
"441691","0"
"441768","0"
"441775","0"
"441864","0"
"441903","0"
"441981","1"
"442010","0"
"442105","0"
"442166","0"
"442439","0"
"442537","0"
"442740","0"
"442807","0"
"442918","0"
"443013","0"
"443072","1"
"443086","0"
"443096","0"
"443181","0"
"443373","1"
"443461","0"
"443704","0"
